Device Name,Error,IOS Version,IP Address,Manufacturer,Model,Region,Site,ios version
PNZSL2JOPB09GFA,,17.3.5,146.30.48.180,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB09GFB,,17.3.5,146.30.48.181,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB09GFC,,17.3.5,146.30.48.182,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB10A,,17.3.5,146.30.48.172,Cisco,Cisco C9500-40X,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB10B,,17.3.5,146.30.48.173,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB11,,17.3.5,146.30.32.15,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB13A,,17.3.5,146.30.32.21,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
PNZSL2JOPB14,,17.3.5,146.30.32.23,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,Kuwait,Cisco IOS XE Software
PNZSL2JOPB15,,17.3.5,146.30.32.11,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB04A,,17.3.5,146.30.48.159,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB04C,,17.3.5,146.30.48.142,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB07A,,16.9.4,146.30.48.144,Cisco,Cisco C9500-40X,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB11A,,17.3.5,146.30.48.134,Cisco,Cisco C9500-40X,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB11B,,17.3.5,146.30.48.135,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB14,,17.3.5,146.30.48.154,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB16,,17.3.5,146.30.48.163,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB17,,17.3.5,146.30.48.137,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
PNZSL2SACB18,,17.3.5,146.30.48.185,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,Kuwait,Cisco IOS XE Software
PNZSL3DIST01,,16.9.4,146.30.48.53,Cisco,Cisco Catalyst 9500 series with 48 Ports of 1G/10G/25G + 4 Ports of 40G/100G,EMEA,PNZ,Cisco IOS XE Software
PNZSL3DIST02,,16.9.4,146.30.48.54,Cisco,Cisco Catalyst 9500 series with 48 Ports of 1G/10G/25G + 4 Ports of 40G/100G,EMEA,PNZ,Cisco IOS XE Software
ROTNLRA01,,16.12.4,146.30.97.250,Cisco,Cisco 4351 ISR,EMEA,ROTNL,Cisco IOS XE Software
ROTNLRA02,,16.3.7,146.30.97.252,Cisco,Cisco 4351 ISR,EMEA,ROTNL,Cisco IOS XE Software
ROTNLRL01,,17.3.5,146.30.97.251,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,ROTNL,Cisco IOS XE Software
ROTNLSL02,,16.12.5b,146.30.96.4,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,ROTNL,Cisco IOS XE Software
ROTNLSL04,,16.12.5b,146.30.96.6,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,ROTNL,Cisco IOS XE Software
ROTNLSL06,,16.12.5b,146.30.96.8,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,ROTNL,Cisco IOS XE Software
RU-MO-MOS612-SL01,,16.6.4,146.30.193.195,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,MOS,Cisco IOS XE Software
RUEIL1RA01,,16.12.4,146.30.143.233,Cisco,Cisco 4351 ISR,EMEA,RUEIL1,Cisco IOS XE Software
RUEIL1RA02,,16.12.4,146.30.143.234,Cisco,Cisco 4351 ISR,EMEA,RUEIL1,Cisco IOS XE Software
SAC242SL1,,17.3.5,146.26.6.249,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,SAC242,Cisco IOS XE Software
WFCRA01,,16.3.5,146.38.95.225,Cisco,Cisco ASR1002-X,EMEA,WFC,Cisco IOS XE Software
WFCRA02,,16.3.5,146.38.95.226,Cisco,Cisco ASR1002-X,EMEA,WFC,Cisco IOS XE Software
WFCRV3-IPT,,16.12.4,146.34.128.253,Cisco,Cisco 4431 ISR,EMEA,WFC,Cisco IOS XE Software
WFCRV4-IPT,,16.12.4,146.34.128.254,Cisco,Cisco 4431 ISR,EMEA,WFC,Cisco IOS XE Software
WFCSL4E1,,17.3.5,146.38.92.143,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSL4W1,,17.3.5,146.38.92.148,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSL5E1,,17.3.5,146.38.92.151,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSL5W1,,17.3.5,146.38.92.157,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSL6E1,,17.3.4,146.38.92.145,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSL6W1,,17.3.4,146.38.92.146,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,WFC,Cisco IOS XE Software
WFCSS4,,16.12.7,146.38.92.173,Cisco,Cisco Catalyst 38xx stack,EMEA,WFC,Cisco IOS XE Software
egcbrl01,,16.12.4,146.30.89.249,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,EGCB,Cisco IOS XE Software
fr-nor-gonfr-sl06,,16.12.4,146.30.218.15,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,GONFR,Cisco IOS XE Software
hydgopre1,,15.5(3)S4b,144.5.186.218,Cisco,Cisco 4331 ISR,EMEA,HYDGOP,Cisco IOS XE Software
hydgopre2-lo0,,16.3.5,144.5.186.219,Cisco,Cisco 4331 ISR,EMEA,HYDGOP,Cisco IOS XE Software
hydgopsl2,,16.12.4,144.5.142.130,Cisco,Cisco Catalyst 36xx stack-able ethernet switch,EMEA,HYDGOP,Cisco IOS XE Software
luaa13slgndfl3-stk,,17.3.5,146.42.32.17,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,LUAA13,Cisco IOS XE Software
pnzsl2jopb01,,17.3.5,146.30.32.10,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
pnzsl2jopb02,,17.3.5,146.30.32.9,Cisco,Cisco C9200R Fixed Switch Stack,EMEA,PNZ,Cisco IOS XE Software
pnzsl2jopb05,,17.3.5,146.30.32.8,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
pnzsl2sacb04b,,17.3.5,146.30.48.141,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
pnzsl2sacb07b,,17.3.5,146.30.48.145,Cisco,Cisco Catalyst 9300 Series Switch,EMEA,PNZ,Cisco IOS XE Software
ACARA1,,16.9.4,146.39.67.249,Cisco,Cisco 4331 ISR,US,ACA,Cisco IOS XE Software
ACASL2,,17.3.5,146.39.67.5,Cisco,Cisco Catalyst 9300 Series Switch,US,ACA,Cisco IOS XE Software
AESRA1,,15.4(3)S4,146.39.67.250,Cisco,Cisco 4331 ISR,US,AES,Cisco IOS XE Software
AESSL1,,16.12.7,146.39.67.129,Cisco,Cisco Catalyst 38xx stack,US,AES,Cisco IOS XE Software
AESSL2,,16.12.7,146.39.67.131,Cisco,Cisco Catalyst 38xx stack,US,AES,Cisco IOS XE Software
AMSQX3GS1,,15.4(3)S6a,139.65.213.77,Cisco,Cisco ASR 1001 Router,US,AMSQX3,Cisco IOS XE Software
AMSQX3RD10,,16.12.5,139.65.213.79,Cisco,Cisco ASR 1001-X Router,US,AMSQX3,Cisco IOS XE Software
AMST-3850-CORE,,16.12.8,10.46.4.1,Cisco,Cisco Catalyst 38xx stack,US,Amsterdam,Cisco IOS XE Software
AO-LUA-LUAA29-RB01,,17.6.3a,139.65.210.150,Cisco,Cisco,US,LUAA29,Cisco IOS XE Software
AO-LUA-LUAA29-RB02,,17.6.3a,139.65.210.151,Cisco,Cisco,US,LUAA29,Cisco IOS XE Software
AO-LUA-LUAA29-SE01V,,16.12.4,139.65.210.121,Cisco,Catalyst 9500-48Y4C,US,LUAA29,Cisco IOS XE Software
AR-Q-ELTAR-RL01,,16.9.2,146.39.29.252,Cisco,Cisco Catalyst 9300 Series Switch,US,ELTAR,Cisco IOS XE Software
ARCSL1,,17.3.5,146.25.84.189,Cisco,Cisco Catalyst 9300 Series Switch,US,ARC,Cisco IOS XE Software
AS-JP-TOK-TOKQX4-RE30,,17.6.1a,146.46.190.245,Cisco,Cisco,US,TOKQX4,Cisco IOS XE Software
AS-JP-TOKQX4-SE01V,,17.6.4,146.46.190.203,Cisco,Catalyst 9500-48Y4C,US,TOKQX4,Cisco IOS XE Software
AS-SG-SIN-SINQX1-RE30,,17.6.3a,146.46.190.185,Cisco,Cisco,US,SINCQX1,Cisco IOS XE Software
AS-SG-SINQX1-SE01V,,17.6.4,146.46.190.152,Cisco,Catalyst 9500-48Y4C,US,,Cisco IOS XE Software
ASAswppal-C9200,,16.12.3a,146.39.38.130,Cisco,Cisco C9200L,US,ASAI airport,Cisco IOS XE Software
AU-WA-F07058-RB01,,17.6.3a,139.65.221.13,Cisco,Catalyst 8500L-8S4X,US,F07058,Cisco IOS XE Software
AU-WA-F07058-RB02,,17.6.3a,139.65.221.14,Cisco,Catalyst 8500L-8S4X,US,F07058,Cisco IOS XE Software
BARIJRSL10-3850,,16.12.7,146.39.110.11,Cisco,Cisco Catalyst 38xx stack,US,BARIJR,Cisco IOS XE Software
BARIJRSL11-3850,,16.12.7,146.39.110.12,Cisco,Cisco Catalyst 38xx stack,US,BARIJR,Cisco IOS XE Software
BARIJRSL8-3850,,16.12.7,146.39.110.8,Cisco,Cisco Catalyst 38xx stack,US,BARIJR,Cisco IOS XE Software
BCHRA1-Datacenter-280,,16.9.6,146.25.75.248,Cisco,Cisco ASR 1001-X Router,US,BCH,Cisco IOS XE Software
BCHSL1-Admin-154,,17.3.5,146.25.75.140,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL10-GATE-C,,17.3.5,146.25.75.149,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL11-GATE2,,17.3.5,146.25.75.150,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL12-Gate-3,,17.3.5,146.25.75.151,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL13-Lab-1st-FL,,17.3.5,146.25.75.152,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL14-Lab-3rd-FL,,17.3.5,146.25.75.153,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL15-First_Aid,,17.3.5,146.25.75.154,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL16-Store-Room,,17.3.5,146.25.75.155,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL17-Zachry-Lunch-Room,,17.3.5,146.25.75.156,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL18-OPLC,,17.3.5,146.25.75.157,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL19-PIB,,17.3.5,146.25.75.158,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL2-Admin-257,,17.3.5,146.25.75.141,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL20-Purchasing,,17.3.5,146.25.75.159,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL21-Reliability,,17.3.5,146.25.75.160,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL22-Tank-Truck,,17.3.5,146.25.75.161,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL23-TECH223,,17.3.5,146.25.75.162,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL24-ToolRoom,,17.3.5,146.25.75.163,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL25-Utilities,,17.3.5,146.25.75.164,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL28-RIE,,17.3.5,146.25.75.167,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL3-BS,,17.3.5,146.25.75.142,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL31-Building142,,17.3.5,146.25.75.170,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL4-CCR,,17.3.5,146.25.75.143,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL5-Cogen,,17.3.5,146.25.75.144,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL6-Cont-Shed,,17.3.5,146.25.75.145,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL7-Ecology,,17.3.5,146.25.75.146,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCHSL8-Filter,,17.3.5,146.25.75.147,Cisco,Cisco Catalyst 9300 Series Switch,US,BCH,Cisco IOS XE Software
BCOSL10,,16.9.5,146.35.2.20,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL11,,16.9.5,146.35.2.21,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL13,,16.9.5,146.35.2.23,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL14,,17.3.5,146.35.2.24,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL5,,17.3.5,146.35.3.229,Cisco,Cisco Catalyst 9407R Switch,US,BCO,Cisco IOS XE Software
BCOSL7,,17.3.5,146.35.2.17,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL8,,16.9.5,146.35.2.18,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOSL9,,17.3.5,146.35.2.19,Cisco,Cisco Catalyst 9300 Series Switch,US,BCO,Cisco IOS XE Software
BCOWC-02,,17.6.3,146.35.251.210,Cisco,Cisco C9800LFK9,US,BCO,Cisco IOS XE Software
BDOSL66,,17.3.4,146.35.134.30,Cisco,Cisco Catalyst 9300 Series Switch,US,BDO,Cisco IOS XE Software
BDOrd3,,16.3.5,146.35.143.250,Cisco,Cisco ASR1002-X,US,BDO,Cisco IOS XE Software
BDOrv1-IPT,,16.9.4,146.34.12.254,Cisco,Cisco Catalyst 38xx stack,US,BDO,Cisco IOS XE Software
BDOrv2-IPT,,16.9.5,146.34.12.253,Cisco,Cisco Catalyst 38xx stack,US,BDO,Cisco IOS XE Software
BIR240SL1,,17.3.5,146.25.86.1,Cisco,Cisco Catalyst 9300 Series Switch,US,BIR240,Cisco IOS XE Software
BK4241SS-DCRAR7-N56128-D,,7.3(3)N1(1),146.35.18.37,Cisco,Nexus 56128P,US,F06960,Cisco Nexus
BK4241SS-DCRAR7-N56128-c,,7.3(3)N1(1),146.35.18.36,Cisco,Nexus 56128P,US,F06960,Cisco Nexus
BK4241SS_DCR1R7_N56128_A,,7.0(8)N1(1),146.35.18.34,Cisco,Nexus 56128P,US,F06960,Cisco Nexus
BK4241SS_DCR2R7_N56128_B,,7.0(8)N1(1),146.35.18.35,Cisco,Nexus 56128P,US,F06960,Cisco Nexus
BK4241rd3,,16.3.5,146.35.19.250,Cisco,Cisco ASR1002-X,US,F06960,Cisco IOS XE Software
BK9525GA2-IPT_C4331,,16.12.4,146.34.13.251,Cisco,Cisco 4431 ISR,US,BK9525,Cisco IOS XE Software
BK9525RV1-IPT,,17.3.4,146.34.13.254,Cisco,Cisco Catalyst 9300 Series Switch,US,BK9525,Cisco IOS XE Software
BK9525RV2-IPT,,17.3.4,146.34.13.253,Cisco,Cisco Catalyst 9300 Series Switch,US,BK9525,Cisco IOS XE Software
BK9525rd3,,16.3.5,146.35.175.251,Cisco,Cisco ASR1002-X,US,BK9525,Cisco IOS XE Software
BLMTAPRA1,,16.12.3,146.39.242.252,Cisco,Cisco 4331 ISR,US,BLMTAP,Cisco IOS XE Software
BLMTAPSL1,,17.3.5,146.39.242.130,Cisco,Cisco Catalyst 9300 Series Switch,US,BLMTAP,Cisco IOS XE Software
BOGCCMFibasw-3850,,16.9.4,146.39.35.124,Cisco,Cisco Catalyst 38xx stack,US,BOG Pte Aranda,Cisco IOS XE Software
BOGaswCND-9K-1,,17.3.5,146.39.35.23,Cisco,Cisco C9200L,US,BOG,Cisco IOS XE Software
BOGaswpro-9200,,17.3.5,146.39.35.125,Cisco,Cisco C9200L,US,BOG,Cisco IOS XE Software
BR-SP-F09153-RB01,,17.6.3a,139.65.214.148,Cisco,Cisco,US,F09153,Cisco IOS XE Software
BR-SP-F09153-RB02,,17.6.3a,139.65.214.149,Cisco,Cisco,US,F09153,Cisco IOS XE Software
BRPLS3,,17.3.5,136.171.246.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSL1,,17.3.5,136.171.244.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSL1A,,17.3.5,136.171.255.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSL2A,,17.3.5,136.171.245.7,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSL4,,17.3.5,136.171.247.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSL6,,17.3.5,136.171.253.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BRPSLWP2,,17.3.5,136.171.240.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BRP,Cisco IOS XE Software
BUE355SL00,,17.3.5,146.39.15.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BUE355,Cisco IOS XE Software
BUE355SL18,,17.3.5,146.39.5.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BUE355,Cisco IOS XE Software
BUE355SL19,,17.3.5,146.39.11.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BUE355,Cisco IOS XE Software
BUE355SL20,,17.3.5,146.39.10.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BUE355,Cisco IOS XE Software
BUE355SL21,,17.3.5,146.39.7.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BUE355,Cisco IOS XE Software
BUE355SLDC1,,16.12.7,146.34.191.120,Cisco,Cisco Catalyst 38xx stack,US,BUE355,Cisco IOS XE Software
BUE355SLDC2,,16.12.7,146.34.191.121,Cisco,Cisco Catalyst 38xx stack,US,BUE355,Cisco IOS XE Software
BZMAUSL1-C9300-48UXM,,17.6.3,146.39.222.4,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL10-C9300-48UXM,,17.6.3,146.39.222.13,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL11-C9300-48UXM,,17.6.3,146.39.222.14,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL4-9300-48UXM,,17.6.3,146.39.222.8,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL5-9300-48UXM,,17.6.3,146.39.222.7,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL7-C9300-48P,,17.3.4,146.39.222.10,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL8-C9300-48P,,17.3.4,146.39.222.11,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZMAUSL9-C9300-48UXM,,17.6.3,146.39.222.12,Cisco,Cisco Catalyst 9300 Series Switch,US,BZMAU,Cisco IOS XE Software
BZRJORD7-ASR1002X,,15.2(4)S5,146.39.200.245,Cisco,Cisco ASR1002-X,US,F06117,IOS XE Version: 03.07.05.S
CA-AB-CALDC-SE01V,,16.12.4,139.65.210.170,Cisco,Catalyst 9500-48Y4C,US,CALDC,Cisco IOS XE Software
CALDCRB1,,16.9.4,146.29.2.250,Cisco,Cisco ASR1002-X,US,CALDC,Cisco IOS XE Software
CAR110RA1,,16.12.4,144.5.196.210,Cisco,Cisco 4331 ISR,US,CAR110,Cisco IOS XE Software
CAR110RA2,,16.12.4,144.5.196.211,Cisco,Cisco 4331 ISR,US,CAR110,Cisco IOS XE Software
CAR110SL1,,16.9.5,144.5.196.212,Cisco,Cisco Catalyst 38xx stack,US,CAR110,Cisco IOS XE Software
CARVESL6-C3850,,16.12.7,146.39.104.6,Cisco,Cisco Catalyst 38xx stack,US,CARVE,Cisco IOS XE Software
CARVESL8-3850,,16.12.7,146.39.104.7,Cisco,Cisco Catalyst 38xx stack,US,CARVE,Cisco IOS XE Software
CARVESLX-C3850-CCTV,,16.12.7,146.39.104.27,Cisco,Cisco Catalyst 38xx stack,US,CARVE,Cisco IOS XE Software
CC2440RE1,,16.12.4,144.5.195.224,Cisco,Cisco 4331 ISR,US,CC2440,Cisco IOS XE Software
CC2440RE2,,16.12.4,144.5.195.229,Cisco,Cisco 4331 ISR,US,CC2440,Cisco IOS XE Software
CC2440SE1,,17.3.5,144.5.195.244,Cisco,Cisco Catalyst 9300 Series Switch,US,CC2440,Cisco IOS XE Software
CC2440SE2,,17.3.5,144.5.118.2,Cisco,Cisco Catalyst 9300 Series Switch,US,CC2440,Cisco IOS XE Software
CC2440SE3,,17.3.5,144.5.118.3,Cisco,Cisco Catalyst 9300 Series Switch,US,CC2440,Cisco IOS XE Software
CC2440SE4,,16.12.4,144.5.118.4,Cisco,Cisco Catalyst 9300 Series Switch,US,CC2440,Cisco IOS XE Software
CHASCSL1,,16.12.7,146.25.100.249,Cisco,Cisco Catalyst 38xx stack,US,CHASC,Cisco IOS XE Software
CHASCSL2,,16.12.7,146.25.100.2,Cisco,Cisco Catalyst 38xx stack,US,CHASC,Cisco IOS XE Software
CHASCSL3,,16.12.7,146.25.100.3,Cisco,Cisco Catalyst 38xx stack,US,CHASC,Cisco IOS XE Software
CHASCSL4,,16.12.7,146.25.100.4,Cisco,Cisco Catalyst 38xx stack,US,CHASC,Cisco IOS XE Software
CHVPK-H2CR-R114-MS41-Forensics,,16.12.7,146.27.65.28,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPK-H2CR-R114-PL39A,,7.3(3)N1(1),146.27.65.31,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R115-PL40B,,7.3(3)N1(1),146.27.65.32,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R625-MS34,,16.12.7,146.27.65.2,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPK-H2CR-R625-PL37B,,7.3(3)N1(1),146.27.65.9,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R625-PL40A,,7.3(3)N1(1),146.27.65.8,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R625-PR42B,,7.0(3)I7(4),146.27.65.5,Cisco,Cisco Nexus 9372PX-E,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R625-PR44A,,7.0(3)I7(4),139.65.20.158,Cisco,Cisco Nexus 9372PX-E,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R625-PR44A,,7.0(3)I7(4),146.27.65.4,Cisco,Cisco Nexus 9372PX-E,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R816-MS45,,16.12.7,146.27.65.38,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPK-H2CR-R922-PL37B,,9.3(2),146.27.65.49,Cisco,Cisco Nexus 9336C-FX2,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R925-MS42,,16.12.7,146.27.65.14,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPK-H2CR-R926-MS34,,16.12.7,146.27.65.15,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPK-H2CR-R926-PL29B,,7.3(3)N1(1),146.27.65.7,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R926-PL32A,,7.3(3)N1(1),146.27.65.6,Cisco,Cisco Nexus 5596 UP,US,CHVPKH,Cisco Nexus
CHVPK-H2CR-R927-MS42,,16.12.7,146.27.65.16,Cisco,Cisco Catalyst 38xx stack,US,CHVPKH,Cisco IOS XE Software
CHVPKASL-A1005,,16.12.7,146.27.2.5,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A1037,,16.12.7,146.27.2.4,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A1155,,16.12.7,146.27.2.6,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A1261-A,,16.12.7,146.27.3.196,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A1261-B,,16.12.7,146.27.2.7,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A2069,,16.12.7,146.27.4.4,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A2205,,16.12.7,146.27.4.7,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A3069,,16.12.7,146.27.6.4,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A3299,,16.12.7,146.27.6.7,Cisco,Cisco Catalyst 38xx stack,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-A4361,,17.3.5,146.27.90.4,Cisco,Cisco Catalyst 9407R Switch,US,CHVPKA,Cisco IOS XE Software
CHVPKASL-FRONTGATE,,16.12.7,146.27.3.130,Cisco,Cisco Catalyst 38xx stack,US,CHVPK,Cisco IOS XE Software
CHVPKBSL-B1005,,16.12.7,146.27.136.5,Cisco,Cisco Catalyst 38xx stack,US,CHVPKB,Cisco IOS XE Software
CHVPKBSL-B1085,,16.12.7,146.27.136.6,Cisco,Cisco Catalyst 38xx stack,US,CHVPKB,Cisco IOS XE Software
